left_sum,right_sum,kef1,kef2,min_win
209785.43,23283.15,1.1,9.15,True
76457.08,13794.55,1.16,6.01,True
46980.9,68491.19,2.32,1.62,True
137806.36,1287814.12,9.46,1.1,True
36256.22,11977.74,1.3,3.74,True
31596.08,208687.0,6.98,1.14,True
2081232.32,5958066.26,3.59,1.32,True
5744.31,13723.24,3.16,1.38,True
370.38,203.91,1.5,2.64,True
18092.8,12621.21,1.63,2.3,True
46317.37,47719.98,1.93,1.88,False
10840.3,13550.6,2.13,1.72,True
322.0,249.0,1.7,2.17,True
2268.21,1146.0,1.46,2.79,False
78277.78,54761.19,1.63,2.29,True
14749.09,96807.3,6.94,1.14,False
108717.69,171490.88,2.43,1.57,False
199350.83,7765.29,1.04,24.23,True
21952.57,27708.97,2.14,1.72,False
90839.3,45561.83,1.45,2.8,False
67848.1,9594.7,1.13,7.4,True
7575.63,10570.81,2.26,1.65,False
5644.77,2400.19,1.38,3.13,False
581.0,844.34,2.31,1.62,False
10666.66,8618.05,1.73,2.12,False
2962.0,2413.72,1.74,2.11,False
31191.2,6412.04,1.19,5.4,True
23585.79,84468.63,4.24,1.25,True
22898.51,5891.3,1.23,4.52,False
653158.44,408351.18,1.57,2.45,True
18234.84,9223.0,1.46,2.79,False
2425.36,5429.0,3.03,1.4,True
4158.0,31214.87,7.79,1.12,True
239446.84,85554.95,1.32,3.53,True
591386.02,99404.61,1.15,6.38,True
94500.93,114196.72,2.09,1.75,False
121232.41,9096.13,1.07,13.06,True
33146.98,27785.75,1.76,2.08,False
115649.34,38750.19,1.3,3.7,True
46372.75,17966.49,1.35,3.34,True
2600.31,2234.0,1.78,2.05,False
31256.34,18033.78,1.52,2.57,True
190840.32,66042.04,1.31,3.61,True
24498.57,14764.0,1.55,2.5,False
2337.68,7505.0,3.9,1.28,False
864.08,383.0,1.4,3.04,True
447.0,558.76,2.13,1.72,False
328.0,251.1,1.69,2.18,True
9489.07,3633.87,1.35,3.36,False
10027.65,25015.0,3.26,1.36,False
10427.45,7845.42,1.68,2.2,False
26383.84,3663.91,1.13,7.52,True
471.0,499.94,1.96,1.85,True
161091.39,35133.1,1.2,5.15,True
1258.31,1175.0,1.84,1.97,False
98946.43,53441.19,1.49,2.68,True
1023.95,770.74,1.68,2.2,True
39189.34,49167.36,2.14,1.72,True
1947.0,1488.79,1.69,2.18,True
7680.8,1856.01,1.22,4.74,True
8933.26,3260.17,1.33,3.48,False
1524.0,485.53,1.29,3.84,True
3107.78,2965.95,1.86,1.95,False
4927.31,2397.55,1.44,2.86,False
16928.29,1641.64,1.09,10.33,True
22734.15,8291.06,1.33,3.48,True
254295.49,234651.23,1.83,1.98,True
395831.88,25570.73,1.06,15.01,True
32564.86,2710.28,1.08,11.87,True
245417.94,48661.69,1.18,5.56,True
17364.25,4322.03,1.23,4.64,True
30007.0,7143.84,1.22,4.8,True
73446.41,102685.2,2.26,1.65,True
250763.33,77598.9,1.28,3.92,False
155673.98,14570.51,1.08,10.67,True
317250.0,5921.22,1.02,49.48,False
67983.56,70414.4,1.94,1.87,False
22508.05,29178.72,2.17,1.7,True
382021.97,196855.44,1.47,2.76,True
2629.06,5483.62,2.89,1.43,False
14964.0,43110.23,3.61,1.31,False
4521.63,5199.0,2.04,1.79,False
4959.16,14365.85,3.62,1.31,False
98386.44,494170.94,5.54,1.18,True
1560.0,13.0,1.01,109.58,False
891.67,911.0,1.92,1.89,False
9135.04,13593.66,2.35,1.61,True
14419.6,9836.23,1.62,2.33,True
8111.94,1221.22,1.14,7.01,True
98341.52,25953.33,1.24,4.43,True
176376.3,28539.86,1.15,6.59,True
38987.19,388880.55,10.02,1.09,True
133125.63,64900.72,1.44,2.86,True
9029.21,6850.32,1.69,2.19,True
923.54,300.21,1.29,3.78,True
1898.0,2353.0,2.12,1.73,False
722.0,944.27,2.18,1.69,True
37128.64,43679.01,2.06,1.77,True
212409.13,148046.35,1.63,2.3,False
329795.94,26511.66,1.07,12.26,True
136122.2,149735.74,2.0,1.82,False
224883.43,231362.78,1.93,1.88,False
116764.49,37440.89,1.29,3.82,True
3.0,10.0,4.02,1.27,True
21785.0,1925.52,1.08,11.24,False
13402.13,36595.78,3.47,1.33,False
210517.12,4283.9,1.02,45.46,True
398.0,14098.0,33.05,1.03,True
6004.37,10522.99,2.59,1.52,True
216631.92,76904.05,1.32,3.55,True
65576.0,6805.01,1.09,9.72,True
115852.0,8040.2,1.06,14.04,True
90896.49,582238.86,6.8,1.14,True
189445.1,337940.72,2.61,1.51,False
32493.87,165269.92,5.6,1.18,True
418795.39,99401.54,1.21,4.81,True
79826.07,11995.0,1.14,7.02,True
562.0,20.0,1.03,26.42,True
217959.5,41770.8,1.17,5.72,True
17742.48,12593.03,1.64,2.27,True
36424.0,16253.43,1.4,3.03,False
14467.4,80981.0,6.06,1.16,True
211.06,415.0,2.78,1.46,True
206814.54,62523.34,1.27,3.99,False
9499.81,15947.23,2.52,1.54,True
71869.76,21189.62,1.27,4.07,True
1954.51,5593.28,3.59,1.32,False
15703.32,8026.02,1.46,2.77,True
482620.12,215507.59,1.4,3.03,False
52979.17,11203.5,1.19,5.28,True
462985.72,153227.8,1.3,3.73,True
17250.41,25731.98,2.35,1.61,False
5113.13,18383.0,4.25,1.25,True
170731.0,10197.3,1.05,16.15,False
108815.49,181438.35,2.51,1.54,True
115435.21,12634.65,1.1,9.27,True
2039.0,23088.49,11.25,1.08,True
8841.8,14682.57,2.5,1.54,True
6164.58,18205.88,3.67,1.31,True
124656.64,155116.94,2.13,1.73,False
3139.0,1152.46,1.33,3.46,True
146.0,75.0,1.46,2.76,True
948.97,1118.69,2.07,1.77,False
4508.48,3183.0,1.64,2.28,False
119.0,40.0,1.3,3.69,True
30088.97,11222.32,1.34,3.43,False
651.24,1350.0,2.88,1.44,True
1254.0,13114.0,10.46,1.09,True
33.0,85.0,3.33,1.35,True
841005.47,1998733.3,3.15,1.38,True
674.17,17262.71,24.17,1.04,True
1826.74,13686.88,7.78,1.12,True
25964.0,3030.72,1.11,8.75,True
288506.72,78236.44,1.25,4.34,True
22917.51,33152.59,2.31,1.63,True
791.0,775.0,1.89,1.92,True
500.0,93.44,1.17,5.84,True
91.0,77.0,1.77,2.07,False
36390.96,1759.0,1.04,19.72,False
5.0,2.0,1.36,3.26,True
40.0,205.0,5.64,1.18,True
193781.0,17235.16,1.08,11.17,True
160438.83,450681.32,3.54,1.32,True
39994.0,6319.16,1.14,6.73,True
34577.32,134636.56,4.52,1.23,True
108970.32,24350.74,1.2,5.05,True
42050.97,11959.95,1.26,4.18,True
278028.13,46465.88,1.15,6.41,True
9543.74,27018.1,3.56,1.32,False
9319.24,119288.19,12.58,1.07,True
7744.0,3811.0,1.45,2.84,True
13010.0,21728.32,2.51,1.54,False
1555.0,1515.84,1.88,1.93,False
1865584.04,780629.53,1.38,3.16,True
152.0,28.0,1.17,5.91,True
2004.0,1814.0,1.82,2.0,False
86597.24,24945.54,1.26,4.14,True
48.0,13.0,1.25,4.34,True
4103.01,14931.0,4.29,1.25,True
7135.0,4834.0,1.61,2.34,True
436.0,544.58,2.13,1.72,False
820072.54,1045903.28,2.15,1.71,True
69.0,17.0,1.22,4.67,True
55807.68,6501.88,1.11,8.77,True
234.0,234.0,1.9,1.9,False
362164.67,29669.22,1.07,12.04,True
3983.17,5883.1,2.34,1.61,True
18494.05,9531.89,1.47,2.76,True
42899.71,5850.79,1.12,7.63,True
225366.53,72086.42,1.29,3.83,True
105033.22,178910.33,2.54,1.53,False
283998.08,21580.95,1.07,12.91,True
1.0,5.0,5.52,1.18,True
13539.3,3496.44,1.23,4.5,True
35241.44,10338.78,1.27,4.08,True
4371.8,801.55,1.17,5.93,True
3107.76,211.0,1.06,14.33,True
7373.49,1669.1,1.2,5.0,True
759883.86,511930.88,1.61,2.34,True
1683.0,3492.05,2.88,1.44,False
94564.7,10534.78,1.1,9.12,True
51470.27,20691.12,1.36,3.25,False
158088.82,118401.21,1.68,2.21,True
13929.37,74786.0,5.86,1.17,False
76164.7,24037.83,1.29,3.87,True
829.98,479.02,1.52,2.57,True
1108596.27,308819.37,1.25,4.25,True
22133.29,83215.62,4.4,1.24,True
21172.64,34980.0,2.49,1.55,True
1573.0,797.04,1.46,2.79,True
78006.53,59909.2,1.69,2.18,True
290.4,248.0,1.77,2.06,False
165954.86,40876.1,1.22,4.67,False
51992.25,22451.68,1.39,3.1,False
28265.23,42664.12,2.37,1.6,False
54788.09,14806.19,1.24,4.35,True
16152.48,5687.87,1.32,3.57,True
34370.0,8294.65,1.22,4.75,False
838752.42,460806.41,1.5,2.65,False
17725.05,29041.89,2.48,1.55,True
61683.83,16826.35,1.25,4.32,True
471584.56,345488.95,1.66,2.24,True
37897.89,29227.14,1.7,2.17,True
22557.37,42306.13,2.7,1.48,True
1408.0,249.56,1.16,6.1,False
15067.09,55597.27,4.34,1.25,False
9426.8,11323.48,2.09,1.75,True
3775.84,213.63,1.05,16.99,False
49441.4,13168.07,1.24,4.4,True
13155.96,554876.43,39.16,1.02,True
4231.51,5999.02,2.28,1.64,False
405.5,247.0,1.55,2.49,True
447510.06,282727.69,1.57,2.43,True
988.0,117.0,1.11,8.64,False
237971.12,436677.35,2.66,1.49,True
17228.04,9622.14,1.51,2.62,True
66389.16,11709.82,1.16,6.13,True
21246.57,3718.36,1.16,6.17,True
2033.28,2530.0,2.13,1.73,False
278421.5,219596.45,1.71,2.15,False
477546.06,498379.15,1.94,1.87,False
18396.0,2261.0,1.11,8.36,True
11462.35,44646.63,4.52,1.23,True
82379.46,46989.9,1.52,2.59,False
15032.0,117.73,1.01,116.53,True
1645.0,30.79,1.02,49.34,False
15693.58,766.74,1.04,19.52,True
149198.0,2460.42,1.01,55.87,True
28796.29,111570.11,4.51,1.23,True
9940.83,10516.98,1.96,1.86,False
328721.3,27758.61,1.08,11.71,True
318893.28,6648.37,1.02,44.4,True
15082.01,13670.76,1.82,2.0,True
37894.85,124929.0,3.98,1.27,True
99945.5,28995.4,1.26,4.12,True
3523.0,8632.0,3.22,1.37,True
3299.0,3472.48,1.95,1.86,False
394708.25,816449.04,2.87,1.44,True
2275.46,3453.68,2.37,1.6,True
656.0,812.0,2.12,1.73,True
2246.0,921.0,1.37,3.21,True
974.0,921.0,1.86,1.96,False
79823.0,19044.5,1.22,4.79,True
51791.57,24686.93,1.43,2.9,True
41818.0,10191.51,1.22,4.71,False
24142.02,5708.81,1.21,4.83,True
415294.2,407503.88,1.89,1.92,False
318722.53,143240.33,1.41,3.01,True
3254210.57,1478334.89,1.41,2.99,False
202708.17,2512.6,1.01,74.0,True
13420.61,2303.86,1.16,6.27,True
28478.0,701.12,1.02,37.75,True
453166.43,122866.2,1.25,4.34,True
64770.76,15847.85,1.22,4.7,True
7385859.18,823512.8,1.1,9.11,True
96681.61,21060.59,1.2,5.15,True
51690.16,184240.46,4.23,1.25,True
65538.93,29359.73,1.41,3.02,False
183192.5,133519.33,1.66,2.24,False
23894.0,2390.64,1.09,10.04,True
4539113.45,3026304.17,1.6,2.36,True
124314.86,35230.16,1.26,4.19,True
19879.0,2268.46,1.1,8.93,True
4026794.56,3957058.44,1.89,1.92,False
44416.0,4718.4,1.1,9.52,True
167124.57,16266.02,1.09,10.3,True
36533.73,24710.19,1.61,2.34,True
101808.0,25188.95,1.22,4.66,True
24448.56,39790.79,2.47,1.56,True
15829.19,23432.44,2.34,1.61,True
4040.28,16237.0,4.64,1.23,False
881467.8,252688.51,1.26,4.16,False
268179.81,67471.66,1.23,4.6,True
135087.45,30335.29,1.2,5.03,True
2238536.14,3857298.95,2.56,1.53,False
99953.0,15242.51,1.14,6.93,True
8747.11,42094.5,5.35,1.19,True
17268.0,7290.9,1.38,3.14,True
49347.33,29870.35,1.55,2.49,True
10968.0,22341.88,2.84,1.44,False
224.55,151.0,1.61,2.35,True
24015.0,7339.61,1.28,3.96,False
82.55,100.0,2.1,1.75,False
44.55,97.0,2.97,1.42,True
180.3,413.95,3.08,1.39,False
14937.22,17674.43,2.07,1.76,True
32376.22,12845.16,1.36,3.28,True
196534.58,101188.44,1.47,2.76,True
252224.65,43090.75,1.15,6.3,True
315524.01,542002.75,2.55,1.53,True
53571.0,34393.0,1.58,2.41,True
5667745.17,22255616.49,4.55,1.23,False
26201.59,4379.98,1.15,6.41,True
652.0,1298.0,2.8,1.45,False
702135.4,96721.72,1.12,7.57,False
2021.0,6677.05,3.99,1.27,False
28375.73,13018.58,1.42,2.97,False
17165.0,1864.9,1.1,9.33,True
11.0,65.0,6.35,1.15,True
55.0,51.0,1.84,1.98,False
2354372.26,739900.95,1.28,3.88,True
176450.74,78643.38,1.4,3.03,True
26140.79,55694.67,2.93,1.42,False
199594.73,71128.0,1.32,3.54,True
4846244.94,599997.86,1.11,8.31,True
59773.29,33819.23,1.51,2.6,False
404110.42,259184.49,1.58,2.41,True
13853.79,7365.61,1.48,2.7,True
22338658.48,7697158.27,1.31,3.63,True
202.99,540.99,3.41,1.34,True
63926.19,9279.73,1.13,7.23,True
1562.69,2618.6,2.52,1.54,False
9842.98,11274.15,2.04,1.79,False
6429805.79,16152580.88,3.27,1.36,True
53097.32,25206.76,1.43,2.91,True
15699464.48,1003142.8,1.06,15.16,True
3974.0,6206.3,2.41,1.58,True
10456.58,19555.8,2.69,1.48,True
11623668.8,5893631.76,1.46,2.78,True
25918.02,9313.22,1.33,3.52,False
55662.31,28253.93,1.46,2.78,False
362093.14,259751.7,1.65,2.26,False
38456.37,23325.95,1.55,2.49,True
64682.32,45310.53,1.63,2.29,False
9929957.9,746424.23,1.07,13.04,True
89889.74,46455.75,1.47,2.75,False
140062.61,207166.48,2.34,1.61,True
235597.59,134572.02,1.52,2.58,False
645798.0,427045.15,1.6,2.37,True
6943.53,34956.7,5.56,1.18,True
9080405.22,531290.18,1.05,16.46,True
27804.71,28353.6,1.92,1.89,True
6650719.67,3045827.58,1.41,2.98,True
9627.63,14795.66,2.39,1.59,True
3483198.12,3176348.1,1.83,1.99,True
31425.32,20253.12,1.58,2.4,False
41135.88,28851.1,1.63,2.29,True
18917.33,73992.53,4.54,1.23,True
584.0,190.53,1.3,3.77,True
5732842.14,3051994.24,1.48,2.7,True
969.0,1009.54,1.94,1.87,True
12920.79,40348.35,3.83,1.29,False
2415961.36,3741859.42,2.4,1.58,True
82655.29,44447.29,1.49,2.68,True
98244.44,77370.63,1.71,2.15,True
4585.1,11517.42,3.27,1.36,False
64542.23,35100.14,1.49,2.66,False
104901.11,129501.34,2.12,1.73,False
702.0,3418.48,5.41,1.19,False
81696.3,54220.99,1.6,2.36,False
862.5,978.15,2.03,1.8,True
9994.01,20346.39,2.84,1.44,True
11217.98,5589.0,1.45,2.82,True
85080.58,12056.56,1.13,7.38,True
60148.17,4642.92,1.07,12.72,True
2986.26,1685.0,1.51,2.6,False
86305.7,7035.21,1.07,12.1,False
2510.13,2118.43,1.76,2.07,False
9634519.36,5297748.77,1.5,2.65,False
3043.0,3163.08,1.94,1.87,False
236.0,589.2,3.26,1.36,False
3930.41,5267.0,2.21,1.68,True
9976.38,2694.55,1.24,4.35,True
10938.69,13822.86,2.14,1.72,False
9637.0,13944.55,2.31,1.63,True
30059.83,1052.4,1.03,26.84,True
11342.67,2851.97,1.23,4.6,False
2747945.26,4930723.65,2.62,1.5,True
45851.13,31619.81,1.62,2.31,False
31930.85,8664.71,1.25,4.33,True
31738.76,3392.59,1.1,9.46,True
846138.87,53987.38,1.06,15.18,True
57069.94,2959.78,1.05,18.45,True
125688.0,2402.52,1.02,48.33,True
3050.0,931.0,1.28,3.96,True
5560.0,721.55,1.12,7.97,True
7488.0,1955.1,1.24,4.47,True
6432512.58,10097249.0,2.42,1.58,True
74861.75,47984.64,1.58,2.41,True
10056677.65,5629914.0,1.51,2.62,True
25960.93,42927.24,2.5,1.55,False
14542.55,1082.54,1.07,13.15,True
152766.92,4511.4,1.03,31.64,True
4344940.42,1580703.05,1.33,3.49,True
57528.1,10902.56,1.17,5.77,True
1428.07,3518.49,3.23,1.37,False
11534270.09,8046550.53,1.63,2.3,True
79843.95,97637.75,2.11,1.74,True
122898.08,332434.81,3.45,1.33,True
13855.49,7077.0,1.46,2.77,False
71331.15,92868.05,2.18,1.69,True
32901.75,10602.24,1.29,3.81,True
19988.69,33823.93,2.53,1.53,False
20553.05,36698.72,2.62,1.51,True
9028.81,5955.25,1.6,2.37,True
143750.52,134135.64,1.84,1.97,True
11322.35,16220.0,2.3,1.63,True
27393.59,17206.79,1.57,2.44,False
106373.57,55087.82,1.47,2.75,False
4335.0,1988.03,1.41,2.97,False
88675.69,1306.82,1.01,62.4,True
25386.0,977.45,1.03,24.5,True
23842.75,2810.57,1.11,8.68,True
100003.0,4.0,1.0,22621.68,False
100276.91,65.0,1.0,1396.85,False
3432.34,88.57,1.02,36.06,False
597157.55,333109.87,1.5,2.62,False
27767.32,69646.89,3.27,1.36,True
6764848.57,2000771.67,1.27,4.06,True
15823046.07,1039189.74,1.06,14.78,True
60949.08,7186.15,1.11,8.67,True
8905062.36,8588125.16,1.87,1.94,False
37965.84,27845.27,1.66,2.23,False
80514.82,135054.66,2.52,1.54,True
6033.0,2872.07,1.43,2.9,False
7598781.41,779886.77,1.09,9.82,True
23310.85,6924.58,1.27,4.05,True
20477.23,10494.66,1.46,2.77,True
3236.0,3842.0,2.07,1.76,False
2021037.82,1676915.31,1.75,2.09,True
28351.17,10354.18,1.33,3.48,True
21520.89,39560.31,2.66,1.49,True
18320.09,13329.0,1.66,2.24,True
68986.18,21732.25,1.29,3.87,True
30653.45,15513.38,1.46,2.79,True
147237.68,151848.73,1.93,1.88,False
34207.54,15386.08,1.41,3.01,True
102114.79,13631.89,1.12,7.78,True
78620.06,149431.84,2.72,1.48,True
63133.87,63097.04,1.9,1.91,True
20656.64,18608.0,1.82,2.0,False
11.0,1.0,1.08,10.95,True
2028.41,13103.58,6.85,1.14,True
11640345.09,7760981.98,1.6,2.36,True
253383.23,123880.18,1.44,2.85,False
27286.21,23900.31,1.79,2.03,True
58917.35,33392.0,1.51,2.6,True
28682.83,4210.36,1.13,7.16,False
28847.0,3907.66,1.12,7.68,True
979825.48,675484.63,1.62,2.31,False
5334.59,3886.58,1.66,2.24,False
21727.79,131077.54,6.46,1.15,True
762.9,3504.98,5.16,1.2,False
1328726.16,255035.57,1.17,5.71,False
21718.48,21125.11,1.88,1.93,False
144049.94,306342.08,2.92,1.43,True
48663.51,31609.56,1.59,2.39,True
43822.19,8951.37,1.18,5.43,False
58369.27,102998.37,2.6,1.51,True
44510.16,6118.91,1.12,7.58,True
470.47,276.0,1.53,2.54,True
1202.91,866.0,1.65,2.26,True
309.0,339.59,1.99,1.82,True
207.0,394.14,2.72,1.48,False
820929.5,235403.43,1.26,4.16,True
152777.81,92308.07,1.55,2.5,False
544309.83,211806.1,1.35,3.33,True
7991.07,1032.97,1.12,8.0,False
197.0,574.0,3.64,1.31,False
3293.0,6197.73,2.7,1.48,True
8922.0,892.94,1.09,10.04,True
6172.27,5673.37,1.83,1.98,False
2147.0,1282.26,1.54,2.51,False
3508.99,3669.0,1.95,1.87,False
12248.0,7135.53,1.53,2.55,True
818627.43,662549.69,1.73,2.12,False
1427.0,420.0,1.27,4.07,True
44461.79,11053.3,1.22,4.64,True
16870.34,14461.47,1.78,2.06,False
3860.35,4124.0,1.97,1.85,True
13697.63,56823.98,4.75,1.22,True
200662.78,36901.38,1.17,5.92,True
49737.5,19013.24,1.35,3.37,True
13297.1,34998.08,3.38,1.34,False
2083.58,101105.27,44.91,1.02,True
23766.46,88655.88,4.38,1.24,False
11400.02,9324.28,1.74,2.11,False
134531.9,2362.69,1.02,52.52,True
128763.31,9263.43,1.07,13.58,True
4565.1,23505.07,5.66,1.18,True
3488508.09,5125099.4,2.33,1.62,False
168153.28,2361.95,1.01,65.42,True
14575.28,2160.81,1.13,7.1,True
71446.68,26152.05,1.33,3.47,True
22586.62,124067.0,5.97,1.16,True
106694.77,6775.21,1.06,15.25,True
8153527.44,1453483.86,1.16,6.08,True
186025.67,32020.68,1.16,6.26,True
454.0,3254.29,7.49,1.13,False
27271.12,12162.32,1.4,3.03,True
78931.2,22688.92,1.26,4.15,True
295454.8,173610.22,1.53,2.54,True
32557.62,12853.46,1.36,3.29,True
72347.0,25537.8,1.32,3.56,True
47057.31,17131.67,1.33,3.49,True
111786.83,49501.92,1.4,3.04,True
9385.89,4008.5,1.39,3.12,False
15513.35,7885.76,1.46,2.78,True
480792.0,693031.79,2.3,1.63,True
118042.66,34681.35,1.27,4.08,True
44077.0,93186.8,2.91,1.43,True
15916.04,7608.4,1.43,2.89,True
119489.3,29360.28,1.22,4.68,True
139481.79,25896.22,1.17,5.87,True
379481.38,182282.55,1.43,2.88,True
13547.04,3222.0,1.22,4.8,True
12.0,18.0,2.36,1.6,False
1622.43,899.0,1.5,2.63,True
498891.61,180213.33,1.33,3.5,True
4891.0,3481.16,1.64,2.27,False
8047762.43,10075500.08,2.13,1.72,True
551805.21,903647.07,2.48,1.55,True
30065.97,1328.97,1.04,21.47,True
421.0,265.03,1.57,2.44,False
381772.81,200352.98,1.47,2.72,False
23955.0,5594.56,1.21,4.87,True
172117.95,206891.42,2.09,1.75,False
61940.5,114795.05,2.68,1.49,True
87124.49,37759.15,1.39,3.09,False
14608.81,21119.02,2.31,1.63,True
1574.05,4036.24,3.32,1.35,False
74916.65,16826.92,1.2,5.03,False
403924.99,246568.02,1.55,2.48,False
128596.9,257640.59,2.81,1.45,True
4255.86,8699.12,2.85,1.44,True
334.66,217.0,1.59,2.4,True
11459.04,82502.78,7.51,1.13,True
677455.0,145971.27,1.19,5.2,False
21131.0,7616.0,1.33,3.51,True
1636.0,990.62,1.55,2.49,False
2095.85,2516.0,2.09,1.75,False
102980.29,12330.74,1.11,8.56,True
183692.9,7384.44,1.04,23.51,True
406.37,729.55,2.62,1.5,False
599.08,176.61,1.27,4.07,True
13356.31,21163.99,2.43,1.57,False
203.61,883.52,4.93,1.21,True
1329.33,2162.08,2.47,1.56,False
2705.81,1339.61,1.45,2.83,True
4731.72,3678.69,1.7,2.16,True
40652.97,15753.82,1.35,3.33,True
18052.36,7689.0,1.39,3.12,True
272.59,48.0,1.16,6.14,True
102816.79,38705.0,1.34,3.4,True
114027.61,3678.98,1.03,29.04,True
327.31,465.38,2.29,1.64,True
1390.61,337.02,1.22,4.73,False
19137.31,2848.24,1.13,7.08,True
690.39,264.17,1.35,3.36,False
33999.14,4992.14,1.13,7.16,False
20060.44,3503.95,1.16,6.18,True
13393.21,1311.29,1.09,10.24,True
27822.08,2058.95,1.07,13.23,True
6507136.32,6126367.78,1.85,1.96,False
9003.5,5562.4,1.56,2.46,True
6026.78,3098.26,1.47,2.76,False
193.61,45.65,1.21,4.84,True
1717.99,2978.54,2.57,1.52,False
4505.91,7221.17,2.45,1.56,True
3935083.54,3763948.89,1.87,1.95,False
4468.45,4137.02,1.84,1.98,False
8.0,14.32,2.62,1.51,False
27450.09,64377.85,3.12,1.39,True
3898.88,14691.23,4.41,1.24,True
19588.03,17866.27,1.83,1.99,True
788.3,941.0,2.08,1.76,True
3798.46,13523.57,4.22,1.25,True
28937.98,197522.0,7.18,1.13,True
3537252.19,820628.83,1.21,4.9,True
2971.0,1843.0,1.56,2.46,True
11891.46,69979.57,6.32,1.15,True
2881.54,1312.79,1.41,2.99,False
56662.22,8238.33,1.13,7.22,True
25473.18,2038.0,1.07,12.31,True
18.57,7.3,1.36,3.3,True
13238.57,1711.3,1.12,8.0,True
18.3,39.77,2.97,1.42,False
31904.99,7028.45,1.2,5.11,False
53606.59,43919.39,1.74,2.1,True
45450.57,19849.05,1.4,3.07,True
1003.57,1172.08,2.06,1.77,True
23483.94,8216.4,1.32,3.59,True
232227.5,162503.14,1.63,2.29,True
554.83,65367.0,107.6,1.01,False
19128.09,79388.29,4.76,1.22,True
100826.04,14497.15,1.13,7.29,True
39202.58,7083.71,1.16,6.01,False
46437.32,50614.0,1.99,1.83,True
168.95,51.2,1.27,3.99,True
5069694.01,3260151.65,1.58,2.41,False
18308.34,5695.43,1.28,3.91,True
7623.0,6688.61,1.79,2.03,False
3817.3,5253.0,2.25,1.66,False
3875.97,1830.51,1.43,2.92,False
85287.98,17364.89,1.18,5.44,False
15529.3,8676.71,1.51,2.62,True
11940.03,14054.41,2.07,1.77,True
342.3,768.78,3.03,1.4,False
1899662.36,675680.07,1.32,3.54,True
160177.62,44674.79,1.25,4.24,True
21256.89,11454.44,1.49,2.68,True
4147.51,18356.57,5.0,1.2,True
14964.74,11471.07,1.69,2.18,True
122692.54,23872.93,1.18,5.65,True
396706.57,247217.74,1.56,2.45,True
6208.22,1725.32,1.25,4.26,False
219.43,84.0,1.35,3.36,True
114537.44,2032.49,1.02,51.99,True
22157.4,3067.2,1.13,7.54,True
20956.38,9964.0,1.43,2.9,True
509271.39,525077.31,1.93,1.88,True
278061.36,32734.63,1.11,8.69,True
5388.62,13829.63,3.32,1.35,False
282167.24,105823.95,1.34,3.41,False
9572.69,30255.75,3.86,1.29,True
85264.59,145359.47,2.54,1.53,True
10755.56,8707.54,1.73,2.12,True
2302.31,606.0,1.24,4.44,True
65914.02,5540.61,1.08,11.76,True
1234.2,449.98,1.33,3.48,True
228608.55,209401.47,1.83,1.99,False
155853.72,137886.44,1.8,2.02,True
18419.54,1439.73,1.07,12.58,True
41231.0,11084.42,1.24,4.37,True
1319.14,1944.06,2.33,1.61,False
377089.58,120108.74,1.29,3.84,False
30893.41,38709.54,2.13,1.72,True
27560.32,4359.18,1.14,6.72,True
38532.51,11845.48,1.28,3.94,True
23191.41,3963.25,1.15,6.29,True
46899.6,19605.01,1.38,3.16,False
24758.67,2538.73,1.09,9.82,True
236431.29,20441.74,1.08,11.47,True
71473.82,42739.37,1.54,2.51,True
3972022.71,4129454.34,1.94,1.87,False
198406.1,17397.85,1.08,11.32,True
13411.6,14982.33,2.01,1.81,True
9343.61,60146.51,6.82,1.14,True
1133395.4,831879.86,1.66,2.23,False
54053.83,26768.65,1.45,2.83,True
6788.1,1601.0,1.21,4.84,True
3542.43,6441.0,2.65,1.5,True
5809927.01,4991414.79,1.78,2.05,False
159583.63,172514.06,1.98,1.84,False
75984.68,59420.91,1.71,2.16,False
195951.15,23404.29,1.11,8.58,True
206977.0,37661.13,1.16,5.97,False
73531.98,97613.91,2.2,1.68,True
64161.88,22045.47,1.31,3.63,True
8670255.61,5621172.49,1.59,2.4,False
4088.37,2571.0,1.57,2.44,True
2336.29,777.06,1.3,3.72,True
3645.43,1781.17,1.44,2.85,True
6221781.86,8260782.04,2.2,1.68,True
2883.0,23550.0,8.39,1.11,True
83094.39,234677.56,3.56,1.32,True
9814.88,10283.99,1.95,1.86,False
1642.55,1029.92,1.57,2.44,False
16072.24,11101.64,1.62,2.31,True
370.25,125.76,1.31,3.66,True
647.8,735.06,2.03,1.8,False
237.49,168.59,1.64,2.27,True
134626.75,14534.15,1.1,9.38,False
168367.61,332438.0,2.79,1.46,False
332.0,216.21,1.59,2.39,True
222307.06,132680.98,1.54,2.52,False
772.46,730.0,1.86,1.96,True
167746.96,120454.57,1.65,2.26,True
1826.97,1045.44,1.52,2.58,True
70449.43,90928.09,2.17,1.7,True
7568.91,18636.32,3.23,1.37,True
65282.75,23298.88,1.32,3.54,True
69175.17,41252.9,1.54,2.52,False
90827.86,320140.56,4.19,1.26,True
188993.52,23685.37,1.11,8.22,True
960525.11,1196581.0,2.13,1.73,False
613631.66,728402.17,2.07,1.76,False
118544.25,117190.63,1.89,1.92,True
58847.49,106036.51,2.63,1.5,False
815273.68,403279.68,1.45,2.83,False
131712.03,244106.87,2.68,1.49,True
44481.78,70315.56,2.43,1.57,True
118169.58,135893.99,2.04,1.79,False
